,song_id,filename,genre_id,genre
8327,13026,13026.wav,3,Experimental
8328,5031,5031.wav,7,Instrumental
8329,14209,14209.wav,9,International
8330,15869,15869.wav,1,Rock
8331,3552,3552.wav,16,Spoken
8332,8859,8859.wav,0,Electronic
8333,18266,18266.wav,2,Punk
8334,12650,12650.wav,2,Punk
8335,8478,8478.wav,11,Classical
8336,24418,24418.wav,11,Classical
8337,6998,6998.wav,3,Experimental
8338,2645,2645.wav,0,Electronic
8339,663,663.wav,11,Classical
8340,20269,20269.wav,4,Hip-Hop
8341,8280,8280.wav,1,Rock
8342,24712,24712.wav,1,Rock
8343,20103,20103.wav,2,Punk
8344,8223,8223.wav,6,Chiptune / Glitch
8345,23079,23079.wav,3,Experimental
8346,8554,8554.wav,1,Rock
8347,4471,4471.wav,13,Jazz
8348,20613,20613.wav,1,Rock
8349,9849,9849.wav,13,Jazz
8350,7254,7254.wav,9,International
8351,14728,14728.wav,1,Rock
8352,23716,23716.wav,0,Electronic
8353,5685,5685.wav,1,Rock
8354,10476,10476.wav,3,Experimental
8355,7896,7896.wav,0,Electronic
8356,14411,14411.wav,2,Punk
8357,21363,21363.wav,0,Electronic
8358,23149,23149.wav,13,Jazz
8359,947,947.wav,9,International
8360,15952,15952.wav,3,Experimental
8361,19119,19119.wav,4,Hip-Hop
8362,16509,16509.wav,10,Ambient Electronic
8363,18099,18099.wav,6,Chiptune / Glitch
8364,347,347.wav,8,Pop
8365,12032,12032.wav,6,Chiptune / Glitch
8366,23865,23865.wav,8,Pop
8367,9154,9154.wav,5,Folk
8368,5081,5081.wav,2,Punk
8369,12113,12113.wav,1,Rock
8370,106,106.wav,9,International
8371,15111,15111.wav,5,Folk
8372,8922,8922.wav,12,Old-Time / Historic
8373,6832,6832.wav,7,Instrumental
8374,3299,3299.wav,1,Rock
8375,22869,22869.wav,3,Experimental
8376,16441,16441.wav,12,Old-Time / Historic
8377,21084,21084.wav,2,Punk
8378,16858,16858.wav,4,Hip-Hop
8379,13789,13789.wav,12,Old-Time / Historic
8380,4446,4446.wav,4,Hip-Hop
8381,12730,12730.wav,8,Pop
8382,5333,5333.wav,5,Folk
8383,9455,9455.wav,1,Rock
8384,19420,19420.wav,3,Experimental
8385,22162,22162.wav,0,Electronic
8386,19908,19908.wav,7,Instrumental
8387,10038,10038.wav,1,Rock
8388,15649,15649.wav,11,Classical
8389,11254,11254.wav,7,Instrumental
8390,8933,8933.wav,0,Electronic
8391,19734,19734.wav,3,Experimental
8392,4284,4284.wav,9,International
8393,5179,5179.wav,1,Rock
8394,4606,4606.wav,7,Instrumental
8395,14095,14095.wav,8,Pop
8396,628,628.wav,0,Electronic
8397,19198,19198.wav,3,Experimental
8398,4499,4499.wav,1,Rock
8399,8835,8835.wav,6,Chiptune / Glitch
8400,12176,12176.wav,4,Hip-Hop
8401,18727,18727.wav,5,Folk
8402,7351,7351.wav,0,Electronic
8403,9322,9322.wav,2,Punk
8404,15522,15522.wav,1,Rock
8405,12365,12365.wav,6,Chiptune / Glitch
8406,1471,1471.wav,0,Electronic
8407,20395,20395.wav,12,Old-Time / Historic
8408,296,296.wav,1,Rock
8409,17082,17082.wav,4,Hip-Hop
8410,9506,9506.wav,0,Electronic
8411,459,459.wav,1,Rock
8412,23040,23040.wav,1,Rock
8413,3517,3517.wav,10,Ambient Electronic
8414,23236,23236.wav,11,Classical
8415,3802,3802.wav,0,Electronic
8416,23507,23507.wav,1,Rock
8417,2966,2966.wav,6,Chiptune / Glitch
8418,8064,8064.wav,8,Pop
8419,2307,2307.wav,11,Classical
8420,15591,15591.wav,6,Chiptune / Glitch
8421,17579,17579.wav,2,Punk
8422,10149,10149.wav,7,Instrumental
8423,5402,5402.wav,3,Experimental
8424,22355,22355.wav,7,Instrumental
8425,12340,12340.wav,1,Rock
8426,23813,23813.wav,0,Electronic
8427,19367,19367.wav,3,Experimental
8428,3323,3323.wav,1,Rock
8429,2101,2101.wav,3,Experimental
8430,8921,8921.wav,2,Punk
8431,4398,4398.wav,5,Folk
8432,9526,9526.wav,4,Hip-Hop
8433,16636,16636.wav,4,Hip-Hop
8434,7205,7205.wav,0,Electronic
8435,8139,8139.wav,2,Punk
8436,5327,5327.wav,1,Rock
8437,20441,20441.wav,1,Rock
8438,7100,7100.wav,10,Ambient Electronic
8439,15713,15713.wav,0,Electronic
8440,1157,1157.wav,0,Electronic
8441,16208,16208.wav,3,Experimental
8442,3808,3808.wav,9,International
8443,9846,9846.wav,0,Electronic
8444,15123,15123.wav,2,Punk
8445,21373,21373.wav,2,Punk
8446,16755,16755.wav,11,Classical
8447,8612,8612.wav,5,Folk
8448,23844,23844.wav,11,Classical
8449,16293,16293.wav,12,Old-Time / Historic
8450,7391,7391.wav,1,Rock
8451,11916,11916.wav,1,Rock
8452,23023,23023.wav,12,Old-Time / Historic
8453,14138,14138.wav,1,Rock
8454,23997,23997.wav,3,Experimental
8455,5500,5500.wav,1,Rock
8456,2180,2180.wav,1,Rock
8457,21715,21715.wav,1,Rock
8458,15589,15589.wav,4,Hip-Hop
8459,19346,19346.wav,1,Rock
8460,16211,16211.wav,2,Punk
8461,4001,4001.wav,8,Pop
8462,20706,20706.wav,0,Electronic
8463,7286,7286.wav,3,Experimental
8464,19826,19826.wav,1,Rock
8465,23673,23673.wav,3,Experimental
8466,832,832.wav,8,Pop
8467,23559,23559.wav,0,Electronic
8468,1353,1353.wav,0,Electronic
8469,15233,15233.wav,1,Rock
8470,3561,3561.wav,3,Experimental
8471,4502,4502.wav,2,Punk
8472,8093,8093.wav,10,Ambient Electronic
8473,12611,12611.wav,11,Classical
8474,7212,7212.wav,10,Ambient Electronic
8475,3703,3703.wav,10,Ambient Electronic
8476,139,139.wav,5,Folk
8477,20557,20557.wav,0,Electronic
8478,17557,17557.wav,2,Punk
8479,6965,6965.wav,11,Classical
8480,19768,19768.wav,12,Old-Time / Historic
8481,15972,15972.wav,3,Experimental
8482,7796,7796.wav,5,Folk
8483,8483,8483.wav,4,Hip-Hop
8484,23887,23887.wav,2,Punk
8485,6405,6405.wav,5,Folk
8486,15686,15686.wav,13,Jazz
8487,10569,10569.wav,6,Chiptune / Glitch
8488,18606,18606.wav,6,Chiptune / Glitch
8489,12398,12398.wav,6,Chiptune / Glitch
8490,9129,9129.wav,10,Ambient Electronic
8491,15836,15836.wav,6,Chiptune / Glitch
8492,23889,23889.wav,7,Instrumental
8493,1669,1669.wav,1,Rock
8494,24544,24544.wav,10,Ambient Electronic
8495,22812,22812.wav,2,Punk
8496,24092,24092.wav,9,International
8497,23196,23196.wav,3,Experimental
8498,12390,12390.wav,2,Punk
8499,8116,8116.wav,0,Electronic
8500,24722,24722.wav,1,Rock
8501,19138,19138.wav,1,Rock
8502,17560,17560.wav,0,Electronic
8503,18949,18949.wav,5,Folk
8504,16271,16271.wav,4,Hip-Hop
8505,11100,11100.wav,1,Rock
8506,13340,13340.wav,6,Chiptune / Glitch
8507,10965,10965.wav,1,Rock
8508,3178,3178.wav,4,Hip-Hop
8509,24794,24794.wav,4,Hip-Hop
8510,23780,23780.wav,1,Rock
8511,13968,13968.wav,6,Chiptune / Glitch
8512,12076,12076.wav,0,Electronic
8513,15483,15483.wav,7,Instrumental
8514,15185,15185.wav,0,Electronic
8515,19572,19572.wav,7,Instrumental
8516,9862,9862.wav,0,Electronic
8517,18411,18411.wav,11,Classical
8518,20765,20765.wav,8,Pop
8519,7339,7339.wav,5,Folk
8520,4497,4497.wav,11,Classical
8521,16883,16883.wav,2,Punk
8522,21701,21701.wav,8,Pop
8523,5948,5948.wav,1,Rock
8524,3021,3021.wav,3,Experimental
8525,19236,19236.wav,0,Electronic
8526,15945,15945.wav,4,Hip-Hop
8527,18181,18181.wav,13,Jazz
8528,18049,18049.wav,3,Experimental
8529,5587,5587.wav,1,Rock
8530,2009,2009.wav,8,Pop
8531,9269,9269.wav,12,Old-Time / Historic
8532,2580,2580.wav,8,Pop
8533,18590,18590.wav,2,Punk
8534,7987,7987.wav,3,Experimental
8535,1486,1486.wav,1,Rock
8536,16469,16469.wav,3,Experimental
8537,16647,16647.wav,7,Instrumental
8538,20406,20406.wav,1,Rock
8539,1831,1831.wav,2,Punk
8540,21284,21284.wav,10,Ambient Electronic
8541,21881,21881.wav,0,Electronic
8542,22047,22047.wav,10,Ambient Electronic
8543,19305,19305.wav,6,Chiptune / Glitch
8544,7393,7393.wav,0,Electronic
8545,15580,15580.wav,2,Punk
8546,17977,17977.wav,11,Classical
8547,1101,1101.wav,6,Chiptune / Glitch
8548,23644,23644.wav,7,Instrumental
8549,16222,16222.wav,0,Electronic
8550,21862,21862.wav,1,Rock
8551,21093,21093.wav,12,Old-Time / Historic
8552,11821,11821.wav,2,Punk
8553,9617,9617.wav,0,Electronic
8554,10353,10353.wav,3,Experimental
8555,1687,1687.wav,10,Ambient Electronic
8556,5904,5904.wav,3,Experimental
8557,1087,1087.wav,2,Punk
8558,11291,11291.wav,1,Rock
8559,21467,21467.wav,11,Classical
8560,4454,4454.wav,5,Folk
8561,11474,11474.wav,7,Instrumental
8562,23704,23704.wav,1,Rock
8563,4736,4736.wav,7,Instrumental
8564,17582,17582.wav,1,Rock
8565,7824,7824.wav,0,Electronic
8566,2041,2041.wav,5,Folk
8567,668,668.wav,7,Instrumental
8568,20862,20862.wav,10,Ambient Electronic
8569,11571,11571.wav,7,Instrumental
8570,11375,11375.wav,6,Chiptune / Glitch
8571,18898,18898.wav,4,Hip-Hop
8572,18109,18109.wav,7,Instrumental
8573,20650,20650.wav,9,International
8574,11032,11032.wav,2,Punk
8575,20520,20520.wav,4,Hip-Hop
8576,15997,15997.wav,5,Folk
8577,12012,12012.wav,8,Pop
8578,9271,9271.wav,1,Rock
8579,19181,19181.wav,6,Chiptune / Glitch
8580,4419,4419.wav,5,Folk
8581,5674,5674.wav,3,Experimental
8582,11714,11714.wav,4,Hip-Hop
8583,15731,15731.wav,3,Experimental
8584,7175,7175.wav,11,Classical
8585,21439,21439.wav,1,Rock
8586,21396,21396.wav,10,Ambient Electronic
8587,14654,14654.wav,5,Folk
8588,2504,2504.wav,9,International
8589,6400,6400.wav,2,Punk
8590,9539,9539.wav,1,Rock
8591,10741,10741.wav,0,Electronic
8592,5172,5172.wav,3,Experimental
8593,14703,14703.wav,16,Spoken
8594,20173,20173.wav,0,Electronic
8595,23454,23454.wav,9,International
8596,8513,8513.wav,4,Hip-Hop
8597,4576,4576.wav,1,Rock
8598,23286,23286.wav,7,Instrumental
8599,14021,14021.wav,17,Blues
8600,17611,17611.wav,0,Electronic
8601,10244,10244.wav,0,Electronic
8602,4320,4320.wav,1,Rock
8603,15178,15178.wav,4,Hip-Hop
8604,23370,23370.wav,1,Rock
8605,5785,5785.wav,3,Experimental
8606,18760,18760.wav,17,Blues
8607,10147,10147.wav,3,Experimental
8608,674,674.wav,3,Experimental
8609,18682,18682.wav,3,Experimental
8610,4412,4412.wav,0,Electronic
8611,15532,15532.wav,4,Hip-Hop
8612,11399,11399.wav,11,Classical
8613,12801,12801.wav,1,Rock
8614,4286,4286.wav,0,Electronic
8615,5975,5975.wav,16,Spoken
8616,3545,3545.wav,2,Punk
8617,13067,13067.wav,8,Pop
8618,2052,2052.wav,8,Pop
8619,3954,3954.wav,6,Chiptune / Glitch
8620,20369,20369.wav,6,Chiptune / Glitch
8621,11928,11928.wav,6,Chiptune / Glitch
8622,283,283.wav,4,Hip-Hop
8623,24135,24135.wav,9,International
8624,11274,11274.wav,6,Chiptune / Glitch
8625,11423,11423.wav,1,Rock
8626,15459,15459.wav,11,Classical
8627,2083,2083.wav,5,Folk
8628,8095,8095.wav,7,Instrumental
8629,18354,18354.wav,3,Experimental
8630,8526,8526.wav,3,Experimental
8631,14229,14229.wav,7,Instrumental
8632,12560,12560.wav,5,Folk
8633,13050,13050.wav,2,Punk
8634,7691,7691.wav,9,International
8635,9594,9594.wav,2,Punk
8636,24639,24639.wav,2,Punk
8637,5413,5413.wav,5,Folk
8638,13701,13701.wav,1,Rock
8639,24350,24350.wav,1,Rock
8640,17123,17123.wav,12,Old-Time / Historic
8641,10548,10548.wav,1,Rock
8642,17663,17663.wav,12,Old-Time / Historic
8643,20957,20957.wav,14,Country
8644,18080,18080.wav,1,Rock
8645,149,149.wav,1,Rock
8646,15681,15681.wav,0,Electronic
8647,17493,17493.wav,9,International
8648,12835,12835.wav,1,Rock
8649,23097,23097.wav,4,Hip-Hop
8650,13105,13105.wav,9,International
8651,13890,13890.wav,4,Hip-Hop
8652,8233,8233.wav,7,Instrumental
8653,13577,13577.wav,5,Folk
8654,6025,6025.wav,11,Classical
8655,9754,9754.wav,2,Punk
8656,15429,15429.wav,2,Punk
8657,1883,1883.wav,10,Ambient Electronic
8658,4402,4402.wav,9,International
8659,9001,9001.wav,6,Chiptune / Glitch
8660,17730,17730.wav,5,Folk
8661,19504,19504.wav,8,Pop
8662,23951,23951.wav,0,Electronic
8663,6640,6640.wav,1,Rock
8664,20739,20739.wav,0,Electronic
8665,710,710.wav,5,Folk
8666,10287,10287.wav,4,Hip-Hop
8667,20912,20912.wav,3,Experimental
8668,1746,1746.wav,12,Old-Time / Historic
8669,9340,9340.wav,2,Punk
8670,2412,2412.wav,1,Rock
8671,9825,9825.wav,1,Rock
8672,274,274.wav,1,Rock
8673,16195,16195.wav,5,Folk
8674,14214,14214.wav,4,Hip-Hop
8675,22801,22801.wav,3,Experimental
8676,21920,21920.wav,6,Chiptune / Glitch
8677,10576,10576.wav,11,Classical
8678,1847,1847.wav,8,Pop
8679,6818,6818.wav,8,Pop
8680,13625,13625.wav,12,Old-Time / Historic
8681,15187,15187.wav,7,Instrumental
8682,24352,24352.wav,3,Experimental
8683,23058,23058.wav,7,Instrumental
8684,13794,13794.wav,5,Folk
8685,1325,1325.wav,0,Electronic
8686,14560,14560.wav,1,Rock
8687,17640,17640.wav,8,Pop
8688,24205,24205.wav,1,Rock
8689,4548,4548.wav,4,Hip-Hop
8690,9224,9224.wav,1,Rock
8691,500,500.wav,1,Rock
8692,24353,24353.wav,8,Pop
8693,14645,14645.wav,6,Chiptune / Glitch
8694,4233,4233.wav,7,Instrumental
8695,8158,8158.wav,6,Chiptune / Glitch
8696,8573,8573.wav,2,Punk
8697,5762,5762.wav,7,Instrumental
8698,1292,1292.wav,11,Classical
8699,5396,5396.wav,7,Instrumental
8700,14285,14285.wav,3,Experimental
8701,961,961.wav,8,Pop
8702,12186,12186.wav,5,Folk
8703,4551,4551.wav,0,Electronic
8704,4472,4472.wav,11,Classical
8705,17850,17850.wav,10,Ambient Electronic
8706,824,824.wav,0,Electronic
8707,17410,17410.wav,3,Experimental
8708,5677,5677.wav,8,Pop
8709,12862,12862.wav,5,Folk
8710,15520,15520.wav,9,International
8711,20683,20683.wav,2,Punk
8712,2085,2085.wav,1,Rock
8713,13888,13888.wav,1,Rock
8714,10883,10883.wav,10,Ambient Electronic
8715,3358,3358.wav,8,Pop
8716,10203,10203.wav,7,Instrumental
8717,22581,22581.wav,5,Folk
8718,18294,18294.wav,2,Punk
8719,16788,16788.wav,13,Jazz
8720,885,885.wav,2,Punk
8721,18447,18447.wav,4,Hip-Hop
8722,12909,12909.wav,1,Rock
8723,23401,23401.wav,0,Electronic
8724,22840,22840.wav,9,International
8725,17954,17954.wav,1,Rock
8726,22906,22906.wav,1,Rock
8727,13973,13973.wav,12,Old-Time / Historic
8728,22903,22903.wav,8,Pop
8729,5832,5832.wav,10,Ambient Electronic
8730,2398,2398.wav,1,Rock
8731,13333,13333.wav,1,Rock
8732,11786,11786.wav,0,Electronic
8733,3842,3842.wav,7,Instrumental
8734,20555,20555.wav,8,Pop
8735,21277,21277.wav,4,Hip-Hop
8736,14349,14349.wav,1,Rock
8737,19872,19872.wav,5,Folk
8738,21507,21507.wav,5,Folk
8739,12925,12925.wav,10,Ambient Electronic
8740,10216,10216.wav,1,Rock
8741,6092,6092.wav,1,Rock
8742,23541,23541.wav,0,Electronic
8743,15286,15286.wav,9,International
8744,2324,2324.wav,4,Hip-Hop
8745,1251,1251.wav,2,Punk
8746,9865,9865.wav,1,Rock
8747,4864,4864.wav,1,Rock
8748,3692,3692.wav,0,Electronic
8749,891,891.wav,6,Chiptune / Glitch
8750,13310,13310.wav,9,International
8751,9239,9239.wav,1,Rock
8752,1328,1328.wav,7,Instrumental
8753,6876,6876.wav,1,Rock
8754,18276,18276.wav,2,Punk
8755,4155,4155.wav,9,International
8756,22199,22199.wav,0,Electronic
8757,18014,18014.wav,1,Rock
8758,3854,3854.wav,9,International
8759,15212,15212.wav,6,Chiptune / Glitch
8760,2546,2546.wav,9,International
8761,8375,8375.wav,2,Punk
8762,6802,6802.wav,0,Electronic
8763,956,956.wav,1,Rock
8765,12716,12716.wav,0,Electronic
8766,16888,16888.wav,11,Classical
8767,1487,1487.wav,9,International
8768,21964,21964.wav,9,International
8769,331,331.wav,4,Hip-Hop
8770,9815,9815.wav,7,Instrumental
8771,15340,15340.wav,0,Electronic
8772,18574,18574.wav,8,Pop
8773,8605,8605.wav,0,Electronic
8774,10942,10942.wav,5,Folk
8775,6941,6941.wav,6,Chiptune / Glitch
8776,2120,2120.wav,6,Chiptune / Glitch
8777,2807,2807.wav,10,Ambient Electronic
8778,16085,16085.wav,1,Rock
8779,1925,1925.wav,5,Folk
8780,15028,15028.wav,8,Pop
8781,20592,20592.wav,6,Chiptune / Glitch
8782,10490,10490.wav,3,Experimental
8783,13682,13682.wav,0,Electronic
8784,9573,9573.wav,11,Classical
8785,17284,17284.wav,9,International
8786,17810,17810.wav,7,Instrumental
8787,5754,5754.wav,6,Chiptune / Glitch
8788,8727,8727.wav,1,Rock
8789,11826,11826.wav,0,Electronic
8790,19803,19803.wav,0,Electronic
8791,3549,3549.wav,8,Pop
8792,1773,1773.wav,4,Hip-Hop
8793,17372,17372.wav,14,Country
8794,22304,22304.wav,6,Chiptune / Glitch
8795,10919,10919.wav,0,Electronic
8796,1282,1282.wav,13,Jazz
8797,7571,7571.wav,0,Electronic
8798,6840,6840.wav,1,Rock
8799,5536,5536.wav,6,Chiptune / Glitch
8800,14217,14217.wav,3,Experimental
8801,24877,24877.wav,4,Hip-Hop
8802,20662,20662.wav,1,Rock
8803,11568,11568.wav,6,Chiptune / Glitch
8804,5593,5593.wav,0,Electronic
8805,23938,23938.wav,10,Ambient Electronic
8806,12734,12734.wav,4,Hip-Hop
8807,21687,21687.wav,5,Folk
8808,9437,9437.wav,9,International
8809,13814,13814.wav,0,Electronic
8810,7366,7366.wav,8,Pop
8811,23629,23629.wav,0,Electronic
8812,4180,4180.wav,2,Punk
8813,18726,18726.wav,2,Punk
8814,14387,14387.wav,9,International
8815,15445,15445.wav,4,Hip-Hop
8816,688,688.wav,0,Electronic
8817,14044,14044.wav,0,Electronic
8818,6430,6430.wav,1,Rock
8819,13928,13928.wav,8,Pop
8820,15076,15076.wav,2,Punk
8821,17409,17409.wav,0,Electronic
8822,23165,23165.wav,0,Electronic
8823,8712,8712.wav,3,Experimental
8824,152,152.wav,0,Electronic
8825,6627,6627.wav,12,Old-Time / Historic
8826,13273,13273.wav,11,Classical
8827,13893,13893.wav,3,Experimental
8828,5111,5111.wav,7,Instrumental
8829,731,731.wav,1,Rock
8830,23233,23233.wav,3,Experimental
8831,18922,18922.wav,4,Hip-Hop
8832,5728,5728.wav,0,Electronic
8833,15383,15383.wav,1,Rock
8834,12224,12224.wav,3,Experimental
8835,626,626.wav,4,Hip-Hop
8836,9014,9014.wav,2,Punk
8837,1156,1156.wav,4,Hip-Hop
8838,19173,19173.wav,5,Folk
8839,23569,23569.wav,1,Rock
8840,3492,3492.wav,1,Rock
8841,19628,19628.wav,0,Electronic
8842,10772,10772.wav,2,Punk
8843,489,489.wav,7,Instrumental
8844,5719,5719.wav,9,International
8845,8650,8650.wav,8,Pop
8846,7624,7624.wav,0,Electronic
8847,11386,11386.wav,8,Pop
8848,17508,17508.wav,0,Electronic
8849,389,389.wav,4,Hip-Hop
8850,1808,1808.wav,13,Jazz
8851,12394,12394.wav,3,Experimental
8852,7838,7838.wav,9,International
8853,23428,23428.wav,5,Folk
8854,849,849.wav,2,Punk
8855,5282,5282.wav,1,Rock
8856,24218,24218.wav,9,International
8857,11601,11601.wav,0,Electronic
8858,12957,12957.wav,3,Experimental
8859,12190,12190.wav,0,Electronic
8860,6463,6463.wav,3,Experimental
8861,8894,8894.wav,7,Instrumental
8862,5419,5419.wav,6,Chiptune / Glitch
8863,23558,23558.wav,9,International
8864,1373,1373.wav,1,Rock
8865,175,175.wav,2,Punk
8866,22127,22127.wav,2,Punk
8867,2990,2990.wav,0,Electronic
8868,17972,17972.wav,1,Rock
8869,9260,9260.wav,1,Rock
8870,23903,23903.wav,1,Rock
8871,16324,16324.wav,4,Hip-Hop
8872,17937,17937.wav,7,Instrumental
8873,15775,15775.wav,3,Experimental
8874,7426,7426.wav,0,Electronic
8875,22882,22882.wav,6,Chiptune / Glitch
8876,603,603.wav,0,Electronic
8877,20817,20817.wav,0,Electronic
8878,3357,3357.wav,3,Experimental
8879,6330,6330.wav,11,Classical
8880,14392,14392.wav,0,Electronic
8881,5729,5729.wav,11,Classical
8882,15705,15705.wav,0,Electronic
8883,2825,2825.wav,4,Hip-Hop
8884,22788,22788.wav,0,Electronic
8885,24417,24417.wav,2,Punk
8886,9037,9037.wav,2,Punk
8887,23343,23343.wav,4,Hip-Hop
8888,16698,16698.wav,1,Rock
8889,3309,3309.wav,12,Old-Time / Historic
8890,5816,5816.wav,3,Experimental
8891,10241,10241.wav,9,International
8892,11672,11672.wav,9,International
8893,21945,21945.wav,2,Punk
8894,6441,6441.wav,0,Electronic
8895,15182,15182.wav,2,Punk
8896,20790,20790.wav,9,International
8897,8717,8717.wav,7,Instrumental
8898,8225,8225.wav,4,Hip-Hop
8899,19403,19403.wav,7,Instrumental
8900,14385,14385.wav,0,Electronic
8901,9159,9159.wav,7,Instrumental
8902,18940,18940.wav,0,Electronic
8903,3678,3678.wav,10,Ambient Electronic
8904,21391,21391.wav,0,Electronic
8905,22548,22548.wav,9,International
8906,15778,15778.wav,15,Soul-RnB
8907,11654,11654.wav,8,Pop
8908,1663,1663.wav,0,Electronic
8909,23100,23100.wav,0,Electronic
8910,19425,19425.wav,0,Electronic
8911,14172,14172.wav,0,Electronic
8912,24831,24831.wav,2,Punk
8913,3119,3119.wav,10,Ambient Electronic
8914,22970,22970.wav,0,Electronic
8915,1708,1708.wav,11,Classical
8916,22991,22991.wav,2,Punk
8917,24616,24616.wav,0,Electronic
8918,12465,12465.wav,15,Soul-RnB
8919,16137,16137.wav,17,Blues
8920,5110,5110.wav,0,Electronic
8921,8901,8901.wav,2,Punk
8922,8740,8740.wav,4,Hip-Hop
8923,4383,4383.wav,8,Pop
8924,6074,6074.wav,1,Rock
8925,15043,15043.wav,1,Rock
8926,11359,11359.wav,6,Chiptune / Glitch
8927,17697,17697.wav,5,Folk
8928,7748,7748.wav,1,Rock
8929,9244,9244.wav,1,Rock
8930,21140,21140.wav,1,Rock
8931,14518,14518.wav,1,Rock
8932,14806,14806.wav,3,Experimental
8933,15369,15369.wav,3,Experimental
8934,2859,2859.wav,7,Instrumental
8935,4257,4257.wav,2,Punk
8936,2642,2642.wav,8,Pop
8937,16470,16470.wav,0,Electronic
8938,23050,23050.wav,7,Instrumental
8939,20958,20958.wav,1,Rock
8940,2964,2964.wav,1,Rock
8941,23484,23484.wav,1,Rock
8942,18735,18735.wav,6,Chiptune / Glitch
8943,5219,5219.wav,1,Rock
8944,8402,8402.wav,5,Folk
8945,21085,21085.wav,7,Instrumental
8946,13350,13350.wav,9,International
8947,9954,9954.wav,3,Experimental
8948,10794,10794.wav,3,Experimental
8949,7589,7589.wav,2,Punk
8950,14693,14693.wav,5,Folk
8951,3004,3004.wav,7,Instrumental
8952,15382,15382.wav,4,Hip-Hop
8953,22856,22856.wav,1,Rock
8954,2529,2529.wav,1,Rock
8955,24910,24910.wav,9,International
8956,134,134.wav,2,Punk
8957,14310,14310.wav,6,Chiptune / Glitch
8958,1696,1696.wav,4,Hip-Hop
8959,24241,24241.wav,8,Pop
8960,13907,13907.wav,3,Experimental
8961,2699,2699.wav,11,Classical
8962,1029,1029.wav,2,Punk
8963,21740,21740.wav,0,Electronic
8964,8236,8236.wav,5,Folk
8965,4965,4965.wav,0,Electronic
8966,14483,14483.wav,4,Hip-Hop
8967,6855,6855.wav,7,Instrumental
8968,10912,10912.wav,15,Soul-RnB
8969,7021,7021.wav,0,Electronic
8970,3095,3095.wav,6,Chiptune / Glitch
8971,8954,8954.wav,0,Electronic
8972,199,199.wav,10,Ambient Electronic
8973,6536,6536.wav,1,Rock
8974,17490,17490.wav,1,Rock
8975,7076,7076.wav,4,Hip-Hop
8976,11931,11931.wav,1,Rock
8977,526,526.wav,4,Hip-Hop
8978,19451,19451.wav,1,Rock
8979,19626,19626.wav,0,Electronic
8980,12918,12918.wav,7,Instrumental
8981,5190,5190.wav,3,Experimental
8982,13636,13636.wav,11,Classical
8983,1307,1307.wav,1,Rock
8984,7238,7238.wav,2,Punk
8985,8992,8992.wav,3,Experimental
8986,581,581.wav,4,Hip-Hop
8987,21333,21333.wav,12,Old-Time / Historic
8988,22053,22053.wav,1,Rock
8989,23706,23706.wav,8,Pop
8990,2237,2237.wav,13,Jazz
8991,17161,17161.wav,2,Punk
8992,10860,10860.wav,2,Punk
8993,3328,3328.wav,10,Ambient Electronic
8994,22669,22669.wav,3,Experimental
8995,9986,9986.wav,0,Electronic
8996,14936,14936.wav,6,Chiptune / Glitch
8997,8641,8641.wav,3,Experimental
8998,19995,19995.wav,3,Experimental
8999,292,292.wav,8,Pop
9000,17607,17607.wav,6,Chiptune / Glitch
9001,13268,13268.wav,16,Spoken
9002,9931,9931.wav,2,Punk
9003,17293,17293.wav,7,Instrumental
9004,10709,10709.wav,0,Electronic
9005,16052,16052.wav,1,Rock
9006,10579,10579.wav,6,Chiptune / Glitch
9007,18545,18545.wav,0,Electronic
9008,21319,21319.wav,3,Experimental
9009,2840,2840.wav,0,Electronic
9010,6094,6094.wav,7,Instrumental
9011,5989,5989.wav,0,Electronic
9012,5357,5357.wav,8,Pop
9013,13994,13994.wav,0,Electronic
9014,5776,5776.wav,1,Rock
9015,18860,18860.wav,14,Country
9016,7712,7712.wav,9,International
9017,15120,15120.wav,15,Soul-RnB
9018,7666,7666.wav,6,Chiptune / Glitch
9019,4237,4237.wav,3,Experimental
9020,10986,10986.wav,0,Electronic
9021,20507,20507.wav,1,Rock
9022,4143,4143.wav,7,Instrumental
9023,8060,8060.wav,1,Rock
9024,19781,19781.wav,2,Punk
9025,17747,17747.wav,11,Classical
9026,8950,8950.wav,13,Jazz
9027,14381,14381.wav,3,Experimental
9028,3050,3050.wav,9,International
9029,13646,13646.wav,3,Experimental
9030,12262,12262.wav,4,Hip-Hop
9031,12358,12358.wav,6,Chiptune / Glitch
9032,16333,16333.wav,3,Experimental
9033,18104,18104.wav,1,Rock
9034,18897,18897.wav,8,Pop
9035,22987,22987.wav,0,Electronic
9036,15789,15789.wav,7,Instrumental
9037,7098,7098.wav,10,Ambient Electronic
9038,13825,13825.wav,9,International
9039,8206,8206.wav,4,Hip-Hop
9040,4572,4572.wav,8,Pop
9041,4145,4145.wav,2,Punk
9042,4464,4464.wav,3,Experimental
9043,23757,23757.wav,5,Folk
9044,11028,11028.wav,0,Electronic
9045,4363,4363.wav,0,Electronic
9046,18124,18124.wav,3,Experimental
9047,24375,24375.wav,1,Rock
9048,3300,3300.wav,7,Instrumental
9049,4884,4884.wav,4,Hip-Hop
9050,2496,2496.wav,5,Folk
9051,12375,12375.wav,2,Punk
9052,8316,8316.wav,9,International
9053,20670,20670.wav,1,Rock
9054,7412,7412.wav,7,Instrumental
